Yaw,Roll,Pitch,ax,ay,az
296.875,-6.875,1.125,-0.55,1.01,0.77
297.0625,-6.875,0.8125,-0.68,0.76,0.76
297.25,-6.875,0.375,-0.73,0.24,0.61
297.5,-6.9375,-0.0625,-0.68,-0.41,0.94
297.6875,-7.125,-0.4375,-0.24,-0.46,0.93
297.875,-7.375,-0.6875,0.06,-0.32,0.96
298.25,-8,-0.5625,0.4,-0.04,0.81
298.4375,-8.3125,-0.25,0.42,1.06,0.63
298.5625,-8.5,0.0625,0.13,1.67,0.44
298.75,-8.6875,0.375,0.04,2.4,0.19
298.8125,-8.8125,0.625,-0.23,2.97,0.14
298.8125,-9,0.625,-0.27,2.92,-0.1
298.8125,-9.25,0.375,-0.2,2.12,0.09
298.6875,-9.5,0,-0.33,1.33,0.58
298.3125,-10,-0.8125,-0.32,0.92,0.83
298.0625,-10.375,-1.125,-0.34,0.67,1.11
297.875,-10.75,-1.375,-0.22,0.6,1.32
297.5625,-11.125,-1.5,0.25,0.52,1.32
297.3125,-11.5625,-1.5,0.51,0.75,1.2
296.9375,-11.9375,-1.3125,0.58,1.22,1.08
296.5625,-12.3125,-1.0625,0.16,2.39,0.43
295.625,-12.875,-0.5,-0.08,2.75,0.4
295.0625,-13.125,-0.3125,-0.28,3.06,0.38
294.4375,-13.4375,-0.3125,-0.42,3.21,0.58
293.75,-13.875,-0.4375,-0.03,2.6,1.02
293,-14.3125,-0.875,0.41,1.24,1.42
292.1875,-14.6875,-1.3125,0.09,0,1.37
291.375,-14.875,-1.8125,-0.42,-0.53,1.25
289.8125,-15,-2.5625,-0.85,-0.81,0.96
289.0625,-15.125,-2.625,-1.4,-0.76,0.94
288.3125,-15.375,-2.5,-1.48,-0.65,0.93
287.625,-15.875,-2.25,-1.1,-0.57,0.98
286.875,-16.5,-1.9375,-0.67,-0.42,1.06
286.25,-17.125,-1.5,0.72,0.52,1.22
285.625,-17.8125,-0.9375,1.25,1.02,1.2
284.4375,-19.125,0.25,1.56,1.59,1.32
283.75,-19.75,1,2.01,2.11,1.32
283.0625,-20.25,1.6875,2.26,3.19,1.34
282.3125,-20.625,2.1875,2.3,3.51,1.34
281.5,-20.875,2.4375,2.14,3.68,1.54
280.625,-20.9375,2.3125,1.79,2.7,1.45
279.75,-20.875,1.875,0.86,0.79,1.17
278.875,-20.625,1.1875,0.28,-0.17,0.97
277.125,-19.9375,-0.0625,-0.73,-1.28,0.56
276.3125,-19.625,-0.5,-1.04,-1.53,0.46
275.5625,-19.5,-0.6875,-1.1,-1.55,0.38
274.8125,-19.5625,-0.6875,-0.89,-1.45,0.29
274.125,-19.75,-0.5625,0.74,-0.53,0.31
273.4375,-20.0625,-0.3125,1.22,-0.09,0.41
272.875,-20.375,0,1.55,0.4,0.51
271.625,-20.75,0.5,1.73,1.14,0.65
271,-20.75,0.6875,1.54,1.31,0.68
270.3125,-20.6875,0.6875,1.33,1.38,0.7
269.5625,-20.5,0.5625,0.68,0.98,0.62
268.75,-20.25,0.25,0.41,0.52,0.51
267.9375,-20,-0.125,-0.05,-0.59,0.48
267.0625,-19.6875,-0.6875,-0.18,-1.8,0.53
265.375,-19.1875,-1.75,-0.26,-2.31,0.64
264.5625,-18.9375,-2.1875,-0.29,-2.78,0.57
263.8125,-18.6875,-2.5,-0.24,-3.07,0.45
263.125,-18.375,-2.625,-0.23,-3.02,0.03
262.4375,-18.125,-2.5,-0.28,-2.68,-0.32
261.875,-17.875,-2.25,-0.39,-2.16,-0.75
261.3125,-17.6875,-1.8125,-0.38,-0.26,-1.35
260.25,-17.6875,-0.9375,-0.08,0.17,-1.27
259.6875,-17.8125,-0.625,0.39,0.41,-1.01
259.125,-18.0625,-0.5625,1.12,0.27,-0.12
258.4375,-18.3125,-0.6875,1.49,0,0.41
257.8125,-18.5,-0.9375,1.7,-0.4,0.9
257.125,-18.625,-1.3125,1.88,-1.98,1.16
256.4375,-18.5625,-1.625,1.49,-2.22,0.93
255,-18.0625,-2,0.97,-2.28,0.4
254.3125,-17.625,-1.875,0.25,-2.04,-0.14
253.625,-17.1875,-1.5625,-0.99,-1.2,-1.39
252.9375,-16.875,-1.125,-1.41,-0.84,-2.07
252.25,-16.6875,-0.6875,-1.85,-0.32,-2.4
251.5625,-16.6875,-0.25,-1.82,0.39,-1.5
250.75,-17,0,-1.52,0.14,-0.34
249.1875,-18.125,-0.25,-0.68,-0.82,0.46
248.4375,-18.75,-0.875,0.56,-3.5,1.39
247.75,-19.25,-1.5625,1.11,-4.73,0.97
247.0625,-19.4375,-1.9375,0.21,-5.07,0.9
246.375,-19.4375,-1.75,-0.84,-4.94,0.47
245.875,-19.3125,-1,-3.92,-2.16,-1.06
245.3125,-19.25,0,-3.5,-1.39,-1.72
244.75,-19.4375,1.0625,-3.04,-0.31,-1.52
243.9375,-20.8125,3.3125,-1.23,0.77,-0.69
243.625,-21.75,4.1875,0,1.2,-0.28
243.375,-22.625,4.75,0.92,1.2,0.14
243.125,-23.3125,5,1.53,0.83,0.43
242.875,-23.75,5.125,1.49,0.28,0.87
242.5625,-23.9375,5.125,0.77,-0.44,0.53
242.25,-23.9375,5.125,-0.32,-0.59,-0.2
241.5625,-23.5625,5.5,-1.22,-0.44,-0.39
241.25,-23.3125,5.875,-1.81,0.09,-0.94
241.3125,-23.1875,6.5625,-0.72,-0.11,-2.65
241.1875,-23.125,7.0625,-1.63,0.67,-2.02
240.875,-23.3125,7.5625,-1.31,1.12,-1.77
240.75,-23.625,7.9375,-0.77,1.55,-1.35
240.625,-24.0625,8.3125,1.81,2.09,0.09
240.3125,-25.375,9,2.51,2.17,0.51
240.0625,-25.875,9.25,3.07,2.24,0.73
239.8125,-26.1875,9.4375,3.2,2.49,0.95
239.5625,-26.25,9.5625,2.6,2.69,0.98
239.1875,-26.125,9.5625,1.83,2.53,0.37
238.8125,-25.8125,9.4375,0.57,2.07,-0.06
238.375,-25.4375,9.1875,0.03,1.82,-0.18
237.5,-24.5,8.5,-0.27,1.34,-0.42
237,-24.1875,8.0625,-0.25,0.96,-0.56
236.5625,-24,7.6875,-0.13,0.48,-0.33
236.125,-23.875,7.4375,-0.04,0.43,-0.14
235.75,-23.8125,7.25,0.02,0.7,0.31
235.375,-23.8125,7.1875,1.37,1.18,0.98
234.625,-23.875,7.1875,1.88,1.25,0.82
234.1875,-23.5,7.1875,1.85,1.35,0.5
233.8125,-23.0625,7.1875,1.42,1.66,0.24
233.4375,-22.5,7.1875,-0.19,2.22,-0.13
233,-21.9375,6.9375,-0.77,2.22,-0.33
232.5625,-21.5,6.5625,-0.95,1.01,0.29
232.125,-21.1875,6,-0.51,0.4,0.59
231.6875,-21,5.3125,0.18,-0.25,0.74
230.9375,-20.5625,4.3125,0.52,-0.71,1.02
230.5,-20.1875,4.0625,0.66,-0.81,1.04
230.125,-19.625,4.0625,0,-0.59,0.87
229.75,-19,4.25,-0.76,-0.22,0.58
229.3125,-18.5,4.5,-1.29,0.15,0.19
229,-18.1875,4.75,-0.97,1.06,-0.15
228.6875,-18,5,-0.48,1.18,-0.07
228.375,-17.875,5.125,-0.23,1.38,0.24
227.8125,-17.5625,5.125,0.3,1.39,0.95
227.4375,-17.375,4.9375,0.73,0.99,1.1
227.125,-17,4.6875,0.77,0.53,1.21
226.75,-16.4375,4.4375,-0.08,-0.16,1.21
226.375,-15.75,4.25,-0.77,-0.39,1.03
226,-15.0625,4.25,-1.97,-0.64,0.35
225.6875,-14.5,4.375,-2.36,-0.44,-0.02
225,-13.875,4.9375,-2.24,-0.17,-0.01
224.75,-13.8125,5.3125,-1.84,0.08,0.09
224.5,-13.8125,5.6875,-1.44,0.23,0.24
224.25,-13.8125,6,-0.65,0.41,0.84
224,-13.875,6.25,-0.04,0.18,1.16
223.75,-13.75,6.5,-0.07,0.08,1.13
223.5625,-13.5,6.6875,-0.48,0.13,1.16
223,-13.0625,7.375,-0.54,0.25,1.13
222.75,-12.75,7.6875,-0.38,0.32,0.82
222.5,-12.4375,8,-0.56,0.54,0.8
222.4375,-12.125,8.4375,-0.47,0.92,0.23
222.375,-11.75,8.6875,0.41,0.71,-1.18
221.875,-11.25,8.75,-2.1,-0.77,-1.18
221.5625,-10.6875,8.625,-3.02,-1.37,-1.1
220.875,-9.6875,8.25,-3.58,-2.36,-1.49
220.75,-9.4375,8.25,-4.02,-2.66,-1.38
220.625,-9.5625,8.5,-3.61,-2.91,-0.6
220.6875,-10,9.0625,-2.31,-2.53,-0.26
220.875,-10.5,9.875,-1.26,-1.6,0.55
221.0625,-11.0625,10.875,0.2,-0.89,0.78
221.3125,-11.375,11.875,2.39,1.76,0.59
221.625,-11.125,13.8125,2.06,2.45,0.3
221.625,-10.625,14.5,0.8,3.49,-0.59
221.5,-10.0625,14.875,-0.15,3.44,-0.81
221.4375,-9.5,15,-0.73,3.24,-1.24
221.3125,-9,14.75,-1.33,0.96,-1.35
220.875,-8.75,14.3125,-0.91,0,-1.22
220.5625,-8.5625,13.6875,-0.83,-0.73,-0.63
219.8125,-8.4375,12.75,-0.61,-1.55,-0.31
219.5625,-8.375,12.5,-0.55,-1.87,0.5
219.3125,-8.3125,12.5625,-0.64,-1.83,0.71
219.125,-8.1875,12.8125,-0.6,-1.57,0.53
219.0625,-7.9375,13.25,-0.63,-0.95,0.23
219,-7.6875,13.75,-1.07,0.97,-0.56
218.9375,-7.4375,14.25,-1.08,1.31,-0.9
218.875,-6.875,14.75,-1.14,1.4,-1.27
218.75,-6.6875,14.8125,-1.18,1.22,-1.37
218.6875,-6.5,14.6875,-1.33,0.89,-1.26
218.5625,-6.3125,14.4375,-1.38,0.56,-1.08
218.5,-6.1875,14.1875,-1.19,-0.07,-0.33
218.4375,-6.125,13.8125,-0.73,-0.87,0.4
218.375,-6.0625,13.4375,-0.72,-1.25,0.82
218.3125,-5.6875,12.75,-0.83,-1.93,1.17
218.375,-5.3125,12.5625,-1.11,-2.13,1.26
218.375,-4.9375,12.4375,-1.61,-2.23,1.5
218.5,-4.5625,12.4375,-1.79,-2.4,1.45
218.6875,-4.1875,12.5625,-1.32,-2.15,0.63
219,-3.8125,12.875,-1.1,-1.67,0.14
219.3125,-3.4375,13.375,-1.19,0,-0.32
220.1875,-2.6875,14.8125,-1.46,0.91,-0.36
220.5625,-2.375,15.5,-1.45,1.61,-0.43
220.9375,-2.125,15.875,-1.48,2.03,-0.34
221.25,-1.9375,16,-0.62,1.58,-0.16
221.5625,-1.8125,15.875,-0.21,1.08,0.15
221.75,-1.625,15.625,0.17,-0.27,0.84
221.9375,-1.375,15.3125,-0.17,-1.42,0.87
222.3125,-0.5,14.9375,-0.78,-1.66,0.69
222.5,0,15.0625,-1.35,-1.78,0.26
222.875,0.625,15.375,-2.11,-1.35,0.08
223.25,1.0625,15.8125,-2.49,-0.46,-0.57
223.75,1.375,16.3125,-1.95,0.74,-0.42
224.25,1.5625,16.75,-0.43,1.23,0.12
224.8125,1.5625,17.125,0.35,1.18,0.33
225.75,1.5625,17.4375,0.71,1,0.63
226.125,1.6875,17.5,0.69,0.72,0.98
226.4375,1.9375,17.5625,0.2,-0.1,1.18
226.6875,2.25,17.6875,0,-0.48,0.92
226.9375,2.625,17.9375,-0.41,-0.66,0.73
227.25,3,18.4375,-0.75,-0.71,0.36
227.625,3.4375,19,-2.37,0.22,-0.75
228.0625,3.8125,19.6875,-2.57,0.54,-1.03
229,4.125,21,-2.6,0.83,-0.95
229.5625,4,21.4375,-1.45,0.49,-0.93
230.0625,3.875,21.8125,-0.9,0.3,-0.74
230.6875,3.6875,22.1875,-0.43,0.21,-0.59
231.3125,3.625,22.5625,0.36,0.25,-0.61
231.9375,3.5625,23.0625,0.62,0.33,-1.01
232.5,3.6875,23.625,-0.08,1.13,-1.83
233.6875,4.3125,24.875,-1.58,2.11,-2.55
234.1875,4.625,25.375,-2.24,2.48,-2.66
234.6875,4.75,25.6875,-2.51,2.51,-2.62
235.125,4.625,25.6875,-2.7,2.2,-2.15
235.5625,4.375,25.375,-1.04,-0.64,-0.21
235.9375,3.9375,24.875,-0.54,-1.62,0.24
236.375,3.5,24.4375,-0.29,-2.12,0.65
237.5625,3.125,24.25,-0.49,-2.18,0.65
238.25,3.125,24.6875,-0.96,-1.64,0.34
239.0625,3.25,25.375,-1.41,-0.77,-0.12
239.9375,3.375,26.25,-2.34,1.42,-0.83
240.9375,3.5,27.125,-2.55,2.55,-0.79
241.875,3.375,27.9375,-1.67,3.38,-0.56
242.75,3.125,28.375,-0.36,2.43,0.41
244.25,2.25,28.375,0.27,1.56,0.94
244.875,1.875,28.125,0.83,0.61,1.33
245.5,1.625,27.875,0.86,-0.15,1.82
246.0625,1.5,27.75,0.83,-1.1,1.76
246.6875,1.625,27.9375,0.38,-1,1.4
247.375,1.875,28.4375,-0.51,-0.37,1.29
248.0625,2.25,29.125,-1.2,0.38,0.95
248.75,2.5625,29.8125,-1.54,1.19,-0.86
250.25,2.875,30.9375,-1.67,1.22,-0.96
251,3,31.375,-1.63,1.21,-0.77
251.75,2.9375,31.8125,-1.63,1.26,-0.33
252.5625,2.8125,32.1875,-1.1,1.19,-0.15
253.4375,2.625,32.5,0,0.97,0.46
254.25,2.4375,32.8125,0.13,1,0.69
255.0625,2.3125,33.125,0.2,1.07,0.84
255.875,2.3125,33.4375,0.11,1.14,0.85
257.4375,2.625,33.9375,-0.29,0.77,0.36
258.125,2.9375,34.0625,-0.64,0.5,-0.04
258.8125,3.3125,34.25,-1.17,0.35,-0.29
259.5,3.625,34.5,-1.7,0.29,-0.52
260.25,3.9375,34.75,-2.16,0.29,-0.88
261.0625,4.125,35,-1.89,0.59,-0.7
262,4.25,35.25,-1.26,0.92,0.14
263.9375,4.375,35.6875,-0.72,0.86,0.53
264.9375,4.375,35.875,-0.19,0.66,0.81
265.9375,4.4375,35.9375,0.33,0.41,0.83
266.9375,4.5625,36.1875,0.47,0.24,0.51
267.8125,4.9375,36.5,0.1,0.52,0.18
268.75,5.375,36.9375,-0.5,0.95,-0.19
269.625,5.9375,37.5,-2.17,2.13,-0.99
271.4375,6.9375,38.25,-2.45,2.13,-0.93
272.3125,7.25,38.375,-2.45,1.95,-0.64
273.25,7.4375,38.3125,-2.25,1.56,-0.09
274.125,7.4375,38.125,-1.13,0.22,0.71
275.125,7.5,37.9375,-0.13,-0.73,1.18
276.0625,7.5625,37.8125,0.18,-0.77,0.73
277.0625,7.8125,37.875,-0.54,-0.13,0.68
279.1875,8.75,38.75,-0.77,0.51,0.08
280.3125,9.375,39.375,-1.18,1.31,-0.44
281.375,10,40.0625,-1.66,2.49,-1.35
282.5,10.5625,40.5625,-1.84,2.91,-1.47
283.5625,11,40.9375,-1.64,2.81,-1.82
284.5625,11.375,41,-1.24,1.57,-1.62
286.4375,11.9375,40.625,-1.12,0.97,-1.49
287.3125,12.1875,40.3125,-1.23,0.55,-1.19
288.25,12.4375,40.0625,-1.5,0.21,-0.94
289.25,12.6875,39.9375,-1.66,-0.05,-0.7
290.3125,12.9375,39.875,-1.64,0.32,-0.38
291.4375,13.1875,39.9375,-0.92,0.99,-0.42
292.6875,13.4375,40.0625,-0.64,1.42,-0.45
295.3125,13.875,40.375,-0.58,1.9,-0.45
296.625,14.1875,40.5,-0.47,2.31,-0.53
297.875,14.5625,40.625,-0.44,2.73,-0.83
299,14.875,40.625,-0.46,2.72,-1.12
300.0625,15.1875,40.5,-0.62,2.61,-1.37
301.0625,15.5625,40.25,-1.11,2.17,-1.43
302.0625,15.8125,40,-1.15,1.92,-1.37
302.9375,16,39.625,-1.18,1.78,-1.21
304.75,16.3125,38.75,-1.43,1.69,-0.74
305.625,16.375,38.25,-1.25,1.35,-0.24
306.5,16.375,37.6875,-1.06,1,-0.03
307.375,16.375,37.125,-0.8,0.65,0.06
308.25,16.4375,36.5625,-0.75,0.14,-0.07
309.125,16.5625,36.0625,-0.96,0.09,-0.23
310.875,17,35.3125,-1.15,0.09,-0.58
311.875,17.25,35.0625,-1.5,0.47,-1.22
312.875,17.5625,34.875,-1.61,0.74,-1.52
313.875,17.8125,34.6875,-1.8,1.03,-1.74
314.9375,18.0625,34.5625,-1.95,1.4,-1.87
316.0625,18.25,34.3125,-1.61,2.11,-1.18
317.125,18.25,34,-1.22,2.06,-0.78
319.25,18.0625,33.0625,-0.82,1.87,-0.38
320.1875,17.9375,32.4375,-0.22,1.51,0.47
321.1875,17.8125,31.75,-0.02,1.3,0.74
322.0625,17.75,31.125,0.04,1.1,0.97
322.9375,18,30.5625,-0.11,0.84,0.65
323.75,18.25,29.9375,-1.04,0.91,0.06
324.625,18.625,29.5,-1.57,1.01,-0.25
326.375,19.375,28.4375,-2.1,1.21,-0.64
327.3125,19.5625,27.75,-2.17,1.29,-0.56
328.25,19.625,27.0625,-2,1.32,-0.25
329.1875,19.5625,26.25,-1.44,1.13,-0.06
330.125,19.5,25.375,0,0.86,1.1
331.0625,19.5,24.5625,0.29,0.73,1.26
331.9375,19.5625,23.75,0.43,0.59,1.21
333.6875,20.1875,22.25,-0.06,0.53,0.64
334.5625,20.6875,21.5625,-0.71,0.56,0.16
335.5,21.25,20.875,-1.64,0.69,-0.14
336.4375,21.75,20.1875,-2.79,0.93,-1.06
337.375,22.125,19.4375,-3.27,1.13,-0.98
338.375,22.125,18.5,-3.03,1.38,0.78
339.375,21.875,17.4375,-0.61,0.49,3.08
341.3125,21,14.75,0.5,-0.04,4.32
342.3125,20.75,13.5,1.48,-0.52,5.26
343.3125,20.75,12.5,2.19,-1.02,5.83
344.375,21.125,11.8125,2.63,-1.04,5.86
345.5,21.875,11.5,1.55,0.08,4.32
346.6875,22.9375,11.375,-0.53,1.79,2.45
347.9375,24.25,11.375,-1.46,2.48,1.5
350.375,26.6875,11.1875,-2.08,2.9,0.78
351.5,27.625,10.8125,-2.23,3.19,0.32
352.5625,28.1875,10.25,-1.4,3.08,0.42
353.5,28.5,9.5625,-0.74,2.79,1.03
354.4375,28.5625,8.875,1.44,2.08,2.62
355.3125,28.5,8.3125,3.68,1.89,3.72
357.25,28.875,7.5625,3.96,2.23,4.09
358.3125,29.4375,7.5,4.61,2.47,3.64
359.3125,30.4375,7.625,3.92,3.4,3.69
0.1875,31.6875,7.8125,3.15,4.37,1.93
0.9375,33.125,7.9375,2.25,4.92,1.22
1.5,34.5625,7.9375,1.46,5.08,0.54
1.875,35.9375,7.875,-0.11,4.01,-0.61
2.25,38.0625,7.3125,-0.08,3.32,-0.39
2.375,38.75,7,0.33,2.64,-0.08
2.5,39.1875,6.75,1.63,1.84,1
2.6875,39.625,6.625,2.28,1.69,1.52
2.9375,40.0625,6.6875,2.96,1.7,1.8
3.3125,40.6875,6.9375,3.34,1.84,1.89
3.6875,41.5,7.3125,3.27,2.35,0.86
4.125,42.625,7.8125,1.31,3.61,-0.62
4.5,43.9375,8.5,-0.05,4.27,-1.3
5.125,46.25,9.5625,-1.32,4.87,-2.4
5.1875,46.9375,9.75,-1.23,4.75,-2.42
5.0625,47.25,9.6875,-0.5,4.32,-2.24
4.8125,47.375,9.5625,1.11,3.31,-1.22
4.5625,47.4375,9.4375,1.89,2.92,-0.78
4.25,47.5,9.4375,2.72,2.72,0.09
3.9375,47.625,9.6875,2.95,3.29,0.29
3.6875,47.9375,10.0625,2.62,3.6,0.34
3.3125,48.375,10.6875,2.15,4.01,0.24
2.25,49.5625,12.0625,1.68,4.25,0.19
1.4375,50.1875,12.9375,1.09,3.95,-0.24
0.5,50.875,13.75,0.79,3.79,-0.4
359.375,51.5625,14.625,0.43,3.37,-0.63
358.125,52.25,15.5625,0.13,2.85,-0.99
356.8125,53,16.5625,-1.44,1.54,-1.88
355.5,53.625,17.75,-1.84,1.33,-2.02
353.0625,54.4375,20.3125,-2.18,1.29,-2.16
351.9375,54.5625,21.5625,-2.15,1.39,-2.02
350.875,54.5625,22.75,-1.91,1.57,-1.74
349.875,54.4375,23.9375,-1.54,1.69,-1.48
348.75,54.25,25.0625,-0.65,1.63,-1.06
347.6875,54.0625,26.1875,-0.54,1.58,-0.87
345.3125,53.9375,28.5625,-0.74,1.44,-0.93
344,54,29.875,-1.36,1.07,-1.48
342.6875,54,31.25,-1.94,0.98,-1.57
341.375,54,32.625,-1.9,0.54,-2.24
340.0625,54,33.9375,-2.63,0.53,-2.33
338.8125,53.875,35.1875,-4.04,-0.09,-3.08
337.5625,53.75,36.25,-4.43,-0.27,-3.04
335.375,52.9375,37.6875,-4.21,-0.99,-2.81
334.4375,52.25,38,-3.81,-1.2,-2.33
333.625,51.3125,38.1875,-3.24,-1.43,-1.72
333,50.3125,38.25,-2.38,-1.5,-1.13
332.5625,49.25,38.375,-0.66,-1.25,-0.08
332.3125,48.3125,38.625,0.77,-0.06,-0.02
332.0625,46.875,39.875,0.89,0.96,0.11
331.875,46.375,40.75,0.93,2.53,-0.45
331.4375,46.0625,41.75,0.62,3.17,-0.91
330.75,45.875,42.625,-0.13,3.65,-1.12
329.75,45.6875,43.4375,-0.66,3.7,-1.66
328.4375,45.4375,44.0625,-2.8,2.15,-2.23
326.875,45.0625,44.4375,-3.21,1.24,-2.31
323.5,44.0625,44.625,-3.92,-0.4,-1.82
321.9375,43.375,44.4375,-3.73,-1.17,-1.64
320.625,42.625,44.1875,-3.56,-1.62,-1.23
319.5625,41.875,43.9375,-2.88,-1.89,-1.12
318.75,41.125,43.9375,-2.25,-1.43,-0.62
318.125,40.4375,44.0625,-1.39,-0.29,-0.97
317.5625,39.75,44.3125,-1.24,0.35,-1.16
316.625,38.6875,45.1875,-1.38,1.5,-2.05
316,38.1875,45.75,-1.75,2.02,-2.39
315.3125,37.6875,46.1875,-2.27,2.63,-2.48
314.5,37.1875,46.5,-2.79,3.08,-2.45
313.5,36.5625,46.5,-3.3,2.43,-1.67
312.4375,35.875,46.1875,-3.1,1.73,-1.16
311.1875,35,45.625,-2.05,-0.12,-0.4
308.625,33,44.1875,-1.39,-0.96,-0.48
307.375,32.0625,43.6875,-1.19,-1.44,-0.41
306.3125,31.25,43.5625,-1.31,-1.5,-0.55
305.3125,30.625,43.6875,-2.61,-0.62,-1.69
304.375,30.1875,44.125,-3.66,0.25,-2.22
303.5,29.875,44.5,-5.44,1.68,-3.07
301.875,28.6875,44.5625,-5.43,2.06,-2.76
301.0625,27.75,44,-4.58,1.66,-2.26
300.25,26.625,43.125,-3.61,1.07,-1.49
299.4375,25.375,42.0625,-2.56,0.46,-0.69
298.5625,24.1875,41.0625,-0.43,-1.1,0.87
297.75,23.1875,40.1875,-0.26,-1.14,0.89
297,22.375,39.5,-1.11,-0.43,0.52
295.5625,21.5,38.8125,-1.97,0.12,0.17
294.8125,21.3125,38.625,-2.65,0.46,-0.51
294.125,21.1875,38.375,-3.28,0.7,-1.1
293.4375,21,38,-4,1.02,-1.52
292.75,20.625,37.5625,-3.85,0.97,-1.44
292.125,20.0625,36.9375,-3.07,0.55,-0.58
291.5,19.375,36.1875,-1.96,-0.08,0.17
290.4375,17.9375,34.5,-1.47,-0.36,0.31
290,17.375,33.8125,-1.13,-0.41,0.33
289.5625,16.875,33.25,-1,-0.22,0.29
289.125,16.375,32.9375,-1.51,0.6,0.16
288.6875,15.9375,32.75,-1.75,0.98,-0.02
288.1875,15.4375,32.5,-1.91,1.06,-0.31
287.5625,14.875,32.3125,-2.49,0.9,-1.29
286.375,13.8125,31.6875,-3.12,0.83,-1.24
285.75,13.3125,31.25,-3.73,0.66,-1.13
285.1875,12.8125,30.5,-4.2,0.09,-0.66
284.75,12.1875,29.625,-4.01,-0.35,-0.01
284.375,11.375,28.6875,-3.1,-0.91,0.37
284.0625,10.4375,27.6875,-0.84,-1.99,1.84
283.8125,9.4375,26.875,-0.44,-1.87,2.15
283.5625,7.8125,25.875,-0.16,-1.57,2.1
283.5625,7.3125,25.75,-0.13,-1.01,1.82
283.5,7,25.75,-0.77,0.48,0.78
283.5,6.8125,25.875,-1.02,1.23,0.07
283.5,6.6875,26,-1.6,1.99,-0.36
283.4375,6.5625,26,-2.28,2.84,-1.32
283.3125,6.25,25.875,-2.17,2.56,-1.24
282.8125,5.25,25,-2.01,2.17,-0.9
282.5625,4.6875,24.25,-1.52,0.93,-0.23
282.25,4,23.4375,-1.5,0.49,0.21
282.0625,3.375,22.6875,-1.15,0.07,0.31
281.875,2.8125,22,-1.45,0.34,1.16
281.6875,2.25,21.5625,-1.64,0.46,1.2
281.5625,1.8125,21.125,-1.63,0.36,0.88
281.3125,1.125,20.1875,-1.85,0.3,0.8
281.25,0.8125,19.6875,-2.04,0.01,0.48
281.125,0.5,19.125,-1.98,-0.39,0.09
281.0625,0.25,18.5625,-2.19,-0.56,-0.04
281.0625,0.0625,18,-3.02,-0.49,-0.06
281.125,-0.125,17.5,-3.08,-0.53,-0.21
281.25,-0.4375,17.0625,-3.07,-0.19,0.42
281.4375,-0.875,16.6875,-2.1,-0.16,0.85
281.875,-2.125,16,-1.51,-0.12,1.1
282.125,-2.8125,15.625,-0.94,-0.2,1.26
282.4375,-3.4375,15.25,-0.57,-0.16,1.44
282.75,-3.875,14.9375,-0.2,0.07,1.47
283,-4.25,14.6875,-0.07,0.23,1.32
283.3125,-4.5,14.5,-0.13,0.78,0.85
283.625,-4.625,14.3125,-0.31,1.34,0.12
284.1875,-4.75,14.0625,-0.25,1.67,-0.25
284.4375,-4.875,14,-0.37,2.02,-0.54
284.5625,-5,13.9375,-1,2.67,-0.69
284.75,-5.0625,13.8125,-1.15,2.7,-0.8
284.875,-5.25,13.5,-1.22,2.47,-0.07
285,-5.5625,13.0625,-0.25,1.61,0.73
285.0625,-6.0625,12.5,0.47,1.25,1.16
285.1875,-7.3125,11.3125,1.09,1.09,1.67
285.25,-7.9375,10.8125,1.53,0.97,2.01
285.25,-8.4375,10.5625,1.85,1.52,2.12
285.1875,-8.75,10.375,1.82,1.82,1.92
285.125,-8.9375,10.3125,1.53,2.15,1.49
284.9375,-8.875,10.1875,-0.87,2.13,0.52
284.5625,-8.3125,9.25,-1.47,1.46,0.12
284.3125,-8,8.4375,-1.89,0.72,-0.2
284.0625,-7.8125,7.625,-2,-0.1,-0.3
283.8125,-7.8125,6.9375,-1.89,-0.17,-0.01
